ID,Region,OrgSize,Tenure,R45a,R45b,R45c,R45d,R45e,R90a,R90b,R90c,R87a,R87b,R87c,R87d,R87e
2573,SouthEast,4,8,2,4,4,3,1,4,4,3,5,4,5,4,4
2574,SouthEast,4,3,4,3,1,1,1,3,4,3,5,4,5,5,4
2575,SouthEast,4,3,1,2,2,1,1,4,3,3,5,4,4,4,4
2576,SouthEast,4,5,3,5,1,1,1,4,4,5,4,3,4,3,3
2577,SouthEast,8,32,2,3,1,1,1,4,4,5,4,3,4,3,5
2578,SouthEast,7,5,3,4,3,2,1,3,2,4,4,3,4,3,5
2579,SouthEast,6,4,5,4,4,2,3,4,4,5,4,3,3,3,5
2580,SouthEast,4,5,2,2,1,1,1,4,3,5,4,3,4,3,4
2581,SouthEast,4,24,1,2,1,2,1,4,5,5,4,3,4,4,5
2582,SouthEast,7,34,4,2,1,1,1,4,5,5,4,3,4,3,3
2583,SouthEast,4,29,3,4,3,3,3,3,3,5,5,4,5,4,5
2584,SouthEast,5,12,2,5,4,2,2,4,4,4,5,5,5,4,6
2585,SouthEast,4,2,3,2,1,2,1,4,5,5,4,4,3,4,5
2586,SouthEast,4,9,1,4,1,1,1,4,4,4,4,4,4,4,4
2587,SouthEast,4,30,3,4,4,2,2,3,2,5,4,4,4,5,5
2588,SouthEast,7,7,5,4,3,3,3,4,5,5,5,4,5,5,5
2589,SouthEast,4,1,1,2,1,2,1,4,4,4,5,4,5,5,3
2590,SouthEast,4,32,2,2,1,1,1,4,5,5,4,3,3,3,4
2591,SouthEast,5,1,3,2,3,2,1,4,4,5,5,3,3,4,5
2592,SouthEast,8,4,1,2,2,2,1,3,2,3,5,5,6,5,3
2593,SouthEast,5,1,4,5,4,3,3,3,3,4,5,4,4,5,4
2594,SouthEast,4,13,2,2,4,2,2,4,3,4,5,5,6,5,5
2595,SouthEast,4,1,1,3,1,1,1,4,4,5,4,5,4,5,3
2596,SouthEast,6,29,3,2,1,3,1,3,3,5,3,3,4,5,4
2597,SouthEast,4,4,1,3,2,1,1,4,4,3,4,5,5,5,5
2598,SouthEast,5,9,3,2,2,1,1,3,2,4,5,4,5,5,5
2599,SouthEast,4,31,3,4,4,1,2,5,4,5,3,4,3,3,6
2600,SouthEast,5,9,4,4,4,1,1,4,3,4,5,5,4,3,6
2601,SouthEast,7,20,3,4,4,3,3,4,3,5,5,5,4,3,6
2602,SouthEast,8,8,1,3,3,2,1,3,2,4,3,4,4,3,3
2603,SouthEast,4,4,1,2,2,1,1,3,5,5,4,4,4,5,5
2604,SouthEast,4,23,2,4,3,4,2,4,4,4,4,5,5,4,4
2605,SouthEast,4,2,4,3,1,1,1,3,3,5,4,5,5,5,5
2606,SouthEast,8,2,1,3,3,2,3,4,5,4,5,3,5,4,5
2607,SouthEast,4,18,4,4,4,3,2,3,2,5,5,5,3,3,6
2608,SouthEast,4,1,1,3,2,2,3,4,4,4,4,4,5,4,5
2609,SouthEast,4,1,4,4,3,2,3,4,4,4,3,3,3,3,5
2610,SouthEast,4,24,4,2,1,2,1,4,4,5,5,5,5,5,5
2611,SouthEast,4,10,2,2,3,2,2,4,4,3,4,5,3,3,3
2612,SouthEast,6,1,4,2,1,4,1,3,4,3,3,3,4,4,5
2613,SouthEast,5,37,2,2,1,2,2,4,4,5,6,5,6,6,6
2614,SouthEast,7,2,2,2,2,3,3,4,4,3,4,4,5,5,5
2615,SouthEast,4,1,4,2,4,3,4,5,5,5,5,5,5,5,3
2616,SouthEast,4,5,3,2,1,1,2,3,2,3,4,4,4,4,5
2617,SouthEast,4,10,1,3,3,1,1,3,3,5,5,5,3,4,3
2618,SouthEast,4,30,4,3,4,2,2,5,3,5,5,4,5,3,6
2619,SouthEast,4,10,2,3,2,4,3,5,4,4,5,5,6,5,5
2620,SouthEast,4,8,4,3,2,2,4,5,5,5,3,4,4,3,4
2621,SouthEast,8,34,5,3,3,2,1,3,2,3,3,5,3,5,5
2622,SouthEast,7,2,2,4,3,3,2,4,2,3,5,5,5,5,6
2623,SouthEast,4,14,2,2,2,3,3,3,2,4,5,5,3,5,3
2624,SouthEast,4,29,2,2,1,1,1,3,2,3,4,5,5,4,5
2625,SouthEast,5,29,1,3,1,1,1,4,3,5,4,5,4,3,4
2626,SouthEast,4,1,3,1,2,1,2,4,5,3,5,3,5,4,3
2627,SouthEast,4,10,2,2,2,2,3,3,2,3,5,3,3,3,6
2628,SouthEast,5,7,1,3,4,2,4,4,3,4,3,3,5,5,5
2629,SouthEast,6,9,5,3,2,1,1,3,4,5,5,4,5,5,6
2630,SouthEast,4,10,2,5,2,2,3,3,5,5,5,4,3,5,4
2631,SouthEast,4,32,1,1,1,1,1,3,4,4,4,3,3,3,3
2632,SouthEast,6,14,5,2,1,1,1,3,4,5,5,5,6,5,5
2633,SouthEast,7,12,5,4,1,3,2,3,3,4,5,5,6,5,6
2634,SouthEast,4,4,1,3,3,1,2,3,2,5,5,5,5,5,4
2635,SouthEast,5,2,1,2,1,1,1,3,2,3,4,4,5,5,4
2636,SouthEast,4,22,1,1,3,1,1,3,3,3,3,3,3,3,4
2637,SouthEast,8,28,1,1,1,1,1,5,5,5,5,5,6,5,4
2638,SouthEast,5,4,4,4,4,1,1,5,5,5,3,5,5,4,4
2639,SouthEast,4,17,4,3,3,4,3,5,5,5,3,3,4,3,4
2640,SouthEast,6,14,3,3,3,2,3,3,2,4,3,3,3,3,5
2641,SouthEast,4,9,3,4,4,3,4,4,3,5,4,4,5,4,6
2642,SouthEast,5,31,2,5,4,1,2,3,2,4,5,5,5,3,6
2643,SouthEast,4,36,1,3,1,1,1,4,3,5,4,4,4,3,4
2644,SouthEast,5,37,2,4,1,1,1,5,4,5,5,4,5,3,6
2645,SouthEast,7,4,3,3,1,2,1,3,4,4,5,5,5,4,5
2646,SouthEast,4,27,1,2,1,1,1,5,5,5,3,5,4,4,3
2647,SouthEast,5,3,5,3,4,3,2,4,5,5,5,4,5,4,5
2648,SouthEast,4,2,1,4,3,1,2,3,2,3,4,4,5,5,5
2649,SouthEast,5,23,2,5,2,2,1,5,5,5,5,5,4,4,5
2650,SouthEast,7,22,2,2,2,2,1,3,4,3,3,4,4,4,3
2651,SouthEast,4,4,1,1,1,1,1,3,2,4,3,4,4,5,5
2652,SouthEast,8,20,2,4,3,3,4,4,5,5,6,5,6,5,4
2653,SouthEast,7,2,2,2,2,2,3,4,4,4,5,5,4,4,4
2654,SouthEast,7,16,2,2,2,1,1,3,4,3,3,3,3,4,5
2655,SouthEast,4,2,2,3,3,2,1,4,4,5,5,5,6,5,4
2656,SouthEast,4,20,2,4,1,1,1,3,2,5,4,4,4,4,4
2657,SouthEast,4,24,2,4,2,1,1,4,2,3,5,5,6,5,4
2658,SouthEast,4,7,4,4,3,2,2,5,4,4,4,3,5,3,3
2659,SouthEast,4,23,1,1,1,1,1,4,3,5,4,5,6,5,3
2660,SouthEast,6,34,2,3,1,1,1,3,3,4,5,5,5,4,5
2661,SouthEast,4,25,3,5,4,1,1,3,5,5,5,4,3,4,4
2662,SouthEast,5,2,2,2,1,1,1,4,5,5,4,3,4,4,4
2663,SouthEast,6,8,3,2,2,1,1,4,5,5,3,4,3,4,3
2664,SouthEast,7,18,2,4,3,3,3,4,4,3,5,5,5,5,6
2665,SouthEast,4,37,3,2,1,2,1,4,5,5,4,4,3,5,5
2666,SouthEast,8,4,3,1,2,2,2,4,4,5,5,4,4,3,5
2667,SouthEast,4,33,2,4,1,3,1,5,4,5,5,5,5,4,6
2668,SouthEast,7,2,2,2,3,2,2,4,4,5,5,5,6,5,4
2669,SouthEast,4,3,4,4,3,2,2,5,4,5,5,4,4,3,6
2670,SouthEast,4,2,3,4,2,1,1,3,3,3,6,4,5,4,4
2671,SouthEast,4,19,3,3,2,2,3,4,4,5,3,4,4,5,6
2672,SouthEast,5,1,3,3,2,2,3,5,5,4,6,6,6,6,5
2673,SouthEast,8,4,1,4,4,1,1,3,3,4,4,4,3,5,5
2674,SouthEast,4,3,1,4,4,2,2,4,4,3,6,4,5,5,5
2675,SouthEast,4,2,1,4,1,1,1,4,4,4,3,4,4,4,3
2676,SouthEast,4,5,3,4,1,2,1,4,4,4,4,5,4,5,4
2677,SouthEast,4,8,3,5,5,2,1,5,4,5,4,5,5,5,5
2678,SouthEast,7,8,2,3,2,3,3,3,3,4,4,3,5,4,6
2679,SouthEast,4,30,4,1,1,1,1,5,3,4,3,5,4,5,6
2680,SouthEast,5,6,4,2,3,3,3,5,5,5,4,5,4,3,6
2681,SouthEast,6,1,1,3,3,3,2,5,5,5,6,3,5,5,5
2682,SouthEast,8,11,4,4,5,3,2,5,4,4,5,3,6,3,4
2683,SouthEast,4,15,1,3,1,1,1,4,4,5,3,5,4,5,4
2684,SouthEast,4,5,1,1,1,1,1,4,3,2,4,3,5,3,4
2685,SouthEast,4,7,4,1,2,1,1,4,3,3,6,5,6,5,4
2686,SouthEast,6,9,4,2,2,2,1,4,2,2,3,3,4,5,6
2687,SouthEast,8,18,2,5,5,2,3,5,3,4,3,3,4,5,5
2688,SouthEast,4,3,1,4,4,2,2,4,5,4,4,5,4,5,4
2689,SouthEast,7,5,1,1,1,1,1,5,4,3,4,5,4,3,4
2690,SouthEast,4,1,2,2,3,1,2,3,3,4,5,5,5,5,4
2691,SouthEast,5,6,3,2,4,4,4,5,3,4,3,5,4,3,3
2692,SouthEast,4,7,2,2,4,2,3,4,2,2,5,4,4,4,5
2693,SouthEast,4,3,1,2,1,2,3,3,4,4,3,5,5,5,5
2694,SouthEast,8,5,4,2,2,1,1,5,5,5,3,5,5,3,4
2695,SouthEast,4,9,4,3,2,2,2,4,2,3,3,4,5,3,5
2696,SouthEast,5,21,4,3,2,1,1,3,5,4,6,5,4,5,5
2697,SouthEast,8,24,3,3,1,4,4,3,5,4,4,3,5,3,3
2698,SouthEast,4,18,2,4,2,2,1,4,4,5,3,5,3,3,5
2699,SouthEast,4,17,5,3,2,1,1,3,2,2,5,5,5,5,3
2700,SouthEast,5,2,2,3,4,1,1,5,5,5,6,5,6,3,4
2701,SouthEast,5,14,4,3,4,3,4,4,4,3,5,3,4,5,6
2702,SouthEast,6,13,1,1,5,2,2,4,3,3,6,3,6,3,6
2703,SouthEast,5,26,4,3,3,2,2,4,3,4,4,5,4,3,4
2704,SouthEast,4,24,5,5,2,1,1,5,4,4,5,4,4,5,3
2705,SouthEast,4,9,2,4,2,2,2,4,4,4,3,3,3,3,5
2706,SouthEast,4,3,3,2,2,1,2,3,2,4,6,4,6,5,5
2707,SouthEast,4,19,3,4,4,3,2,3,3,2,5,3,5,3,6
2708,SouthEast,7,1,2,5,2,1,1,3,5,5,3,3,3,5,4
2709,SouthEast,6,10,4,3,4,3,4,3,2,3,6,5,3,4,6
2710,SouthEast,4,20,5,4,5,3,3,4,5,3,5,4,3,5,3
2711,SouthEast,8,10,1,2,2,1,2,3,3,5,6,5,5,5,5
2712,SouthEast,5,17,2,4,2,1,1,4,5,4,3,6,3,5,6
2713,SouthEast,4,10,3,3,5,3,2,3,3,4,5,3,4,5,4
2714,SouthEast,5,17,3,4,3,2,1,4,3,5,3,4,5,3,6
2715,SouthEast,4,1,5,2,1,1,1,4,4,4,5,5,5,4,4
2716,SouthEast,4,22,3,3,1,2,1,5,3,5,4,6,5,6,4
2717,SouthEast,6,1,1,1,1,1,1,4,3,3,6,5,3,3,6
2718,SouthEast,7,12,1,1,1,1,1,2,2,2,4,6,5,4,3
2719,SouthEast,4,4,3,5,4,3,3,5,4,4,3,3,5,5,5
2720,SouthEast,7,31,3,4,3,2,2,2,2,4,4,4,3,3,5
2721,SouthEast,8,20,3,3,3,4,2,4,4,3,5,6,3,4,3
2722,SouthEast,7,25,1,1,1,3,2,2,3,3,5,4,4,5,3
2723,SouthEast,4,7,1,2,1,1,2,4,4,3,5,6,5,4,5
2724,SouthEast,8,33,3,4,3,3,3,3,4,3,5,4,4,6,3
2725,SouthEast,4,19,2,3,4,3,2,3,4,5,5,5,5,4,6
2726,SouthEast,7,32,3,4,3,2,2,2,3,2,6,3,5,4,4
2727,SouthEast,4,29,1,2,2,1,1,5,5,4,3,4,3,6,4
2728,SouthEast,4,19,5,5,3,2,2,2,2,2,5,5,5,4,4
2729,SouthEast,4,2,1,2,2,1,2,4,2,5,5,3,5,5,6
2730,SouthEast,6,19,3,5,3,3,2,4,5,5,6,4,4,4,6
2731,SouthEast,4,7,3,2,3,1,1,5,4,5,5,4,6,5,4
2732,SouthEast,4,5,4,5,3,2,1,4,2,5,5,3,5,4,5
2733,SouthEast,7,4,3,3,2,2,1,4,4,5,3,3,3,3,4
2734,SouthEast,5,11,1,3,1,2,2,4,4,4,6,6,6,4,4
2735,SouthEast,4,12,1,4,2,4,4,5,3,4,3,3,4,5,3
2736,SouthEast,4,7,3,4,3,3,4,3,3,4,3,3,3,4,5
2737,SouthEast,7,17,4,3,4,3,1,2,4,5,3,6,4,3,3
2738,SouthEast,8,11,1,3,1,3,1,5,3,4,3,5,3,4,4
2739,SouthEast,7,12,3,4,2,1,1,5,4,4,5,6,5,4,4
2740,SouthEast,7,3,3,4,3,1,1,4,4,3,4,3,3,5,4
2741,SouthEast,4,10,2,1,2,3,3,5,2,2,5,6,5,5,5
2742,SouthEast,6,12,1,3,1,1,2,5,4,5,5,4,3,5,5
2743,SouthEast,7,4,2,4,4,4,1,3,2,4,5,6,3,3,3
2744,SouthEast,8,9,1,3,1,3,1,3,3,3,3,6,3,6,6
2745,SouthEast,4,3,2,4,3,1,1,3,3,5,3,3,4,6,5
2746,SouthEast,4,1,1,1,1,1,1,2,2,4,5,3,3,5,4
2747,SouthEast,8,12,4,4,2,1,2,5,3,5,4,4,4,3,6
2748,SouthEast,4,16,4,2,2,1,1,4,5,4,3,4,3,4,3
2749,SouthEast,5,29,2,4,4,1,2,5,3,4,4,3,3,4,6
2750,SouthEast,4,38,1,3,2,1,1,4,3,5,4,6,5,6,3
2751,SouthEast,6,8,2,4,4,2,2,4,3,5,5,6,5,5,5
2752,SouthEast,4,12,2,3,1,1,1,3,2,5,5,4,5,4,6
2753,SouthEast,5,5,2,3,2,2,4,3,3,4,3,4,5,2,6
2754,SouthEast,5,2,3,2,1,2,2,4,4,3,5,4,6,6,6
2755,SouthEast,6,15,2,3,3,2,1,5,5,5,6,6,4,5,5
2756,SouthEast,8,16,2,3,2,2,3,4,2,5,4,3,4,6,4
2757,SouthEast,4,27,3,3,3,2,2,2,4,5,6,6,6,5,5
2758,SouthEast,7,1,1,2,2,2,3,4,5,3,4,6,3,4,5
2759,SouthEast,4,24,4,1,2,1,1,5,2,5,4,5,5,6,3
2760,SouthEast,4,8,4,5,2,1,1,3,4,2,3,4,4,3,3
2761,SouthEast,6,6,4,3,2,1,1,4,3,4,6,6,6,6,3
2762,SouthEast,7,31,3,2,1,4,2,4,2,4,5,3,3,6,6
2763,SouthEast,5,8,4,3,4,4,2,3,5,5,5,3,6,6,4
2764,SouthEast,8,15,2,2,1,1,1,4,2,2,5,4,3,4,5
2765,SouthEast,7,28,2,4,1,1,1,4,5,4,3,5,5,4,5
2766,SouthEast,4,2,2,3,4,3,2,5,4,4,6,6,6,4,5
2767,SouthEast,5,4,2,3,4,2,3,5,4,5,5,6,5,2,3
2768,SouthEast,6,1,1,3,1,1,1,5,2,4,6,4,5,6,3
2769,SouthEast,7,14,2,2,3,1,1,3,2,5,4,4,3,3,3
2770,SouthEast,8,2,2,2,5,2,3,3,2,2,4,4,5,5,5
2771,SouthEast,8,17,4,4,3,1,1,4,5,5,4,3,5,4,6
2772,SouthEast,8,13,2,1,1,1,1,4,5,3,5,5,3,5,4
2773,SouthEast,8,10,2,3,2,1,1,4,2,4,6,6,3,3,6
2774,SouthEast,7,12,1,4,2,1,1,2,2,4,5,4,4,4,6
2775,SouthEast,4,3,4,2,2,1,1,4,3,5,3,5,4,6,3
2776,SouthEast,6,4,2,2,1,1,1,3,4,4,3,4,6,5,4
2777,SouthEast,4,13,2,2,2,2,4,3,3,4,5,5,3,4,3
2778,SouthEast,5,9,4,4,4,3,3,4,4,4,3,2,3,2,5
2779,SouthEast,4,16,2,3,1,1,1,4,5,4,3,5,5,5,5
2780,SouthEast,6,1,2,4,2,3,1,4,5,5,6,5,4,5,6
2781,SouthEast,8,12,1,3,2,1,1,4,2,4,5,4,4,6,3
2782,SouthEast,4,10,3,3,1,4,2,4,3,3,3,6,6,5,5
2783,SouthEast,8,4,2,2,2,4,1,3,5,4,4,4,6,5,5
2784,SouthEast,4,9,2,4,3,2,2,3,3,5,5,5,3,4,5
2785,SouthEast,4,1,3,4,2,1,1,3,2,4,5,5,3,6,4
2786,SouthEast,4,4,1,2,3,3,2,4,4,5,5,4,6,4,5
2787,SouthEast,5,21,4,3,5,3,2,4,4,5,3,5,3,6,3
2788,SouthEast,5,26,2,3,3,3,4,5,3,4,5,3,6,4,3
2789,SouthEast,5,3,1,4,4,3,2,3,4,3,6,4,5,2,6
2790,SouthEast,7,33,1,2,1,1,1,3,3,4,4,4,6,6,3
2791,SouthEast,4,10,3,4,2,3,2,4,5,3,6,6,4,3,6
2792,SouthEast,4,1,2,3,3,1,1,5,4,5,5,4,3,4,4
2793,SouthEast,8,3,2,4,3,1,1,4,4,4,4,4,4,4,6
2794,SouthEast,4,3,3,2,1,1,1,4,3,4,4,3,4,5,3
2795,SouthEast,8,4,3,4,2,3,2,3,2,5,3,6,4,3,5
2796,SouthEast,4,9,4,4,2,1,1,5,3,5,5,3,4,3,5
2797,SouthEast,8,13,2,2,3,3,4,4,5,4,3,6,6,5,4
2798,SouthEast,4,18,2,3,2,1,1,3,5,4,4,6,3,3,6
2799,SouthEast,4,37,4,2,1,1,3,4,4,2,5,5,4,4,3
2800,SouthEast,6,13,4,2,3,3,4,4,4,5,6,5,4,6,6
